,YEAR,MONTH,DISTRICT,PRECTOT,spi_1,spi_3,spi_6,spi_9,spi_12,spi_24
13616,1984,9,Kathmandu,164.91,1.1910361125580815,1.4510997816903797,1.11940420280194,0.7122208308197453,0.3459820136162309,-0.3432809787489424
13617,1984,10,Kathmandu,15.29,-0.2628201014749378,1.0343246144148113,1.121541718328502,0.7352566673420164,0.260878202359993,-0.3209485940053845
13618,1984,11,Kathmandu,0.0,-inf,0.34401562037187916,1.061838371198134,0.703995011243894,0.260878202359993,-0.3331611018352279
13619,1984,12,Kathmandu,2.43,-0.921555442756529,-0.9510267126173769,0.7891805826834217,0.6984896636214338,0.2539433322351359,-0.33749206754659383
13620,1985,1,Kathmandu,17.86,-0.19492133049913746,-0.8931226166008044,0.37055356510100235,0.7065239807696057,0.28562062192673576,-0.3060616505975832
13621,1985,2,Kathmandu,0.51,-1.3474687722079954,-0.8823423174752517,-0.3283112139519849,0.633471900494471,0.2519389192248876,-0.30538726643410935
13622,1985,3,Kathmandu,0.85,-1.2173784485381605,-0.9164678444002803,-1.4901655311518265,0.2909982642982905,0.24210663281472006,-0.3203782836672466
13623,1985,4,Kathmandu,0.76,-1.246557439861772,-1.707533781329602,-1.7584354441283476,-0.2838869961251301,0.2109186937398724,-0.3343417455895804
13624,1985,5,Kathmandu,31.74,0.08046540804098137,-0.6665561781839353,-1.2663736936070826,-1.0197761951154423,0.20322293564807695,-0.36443866997794894
13625,1985,6,Kathmandu,42.64,0.2392783054182886,-0.236608836688443,-0.9061860846509451,-1.7885226669651249,-0.06274508727138464,-0.46288550056972466
13626,1985,7,Kathmandu,295.01,1.769073168099196,0.9569052576691972,0.24253193536305426,-0.38455487461259324,0.1613778536143134,-0.18337413529275975
13627,1985,8,Kathmandu,181.77,1.278785262241411,1.3078571614321413,0.6766759586057016,0.15521870219658412,0.068965574926906,-0.0233865106803584
13628,1985,9,Kathmandu,171.91,1.2281102659604877,1.5626304944320206,1.007286450106584,0.5622502890049801,0.08631376618408014,0.16455409355306067
13629,1985,10,Kathmandu,76.0,0.5938897926298233,1.1070502095831336,1.1368783870529664,0.6876121744591366,0.23247566642462875,0.20117066790334726
13630,1985,11,Kathmandu,0.0,-inf,0.597931594366813,1.0831923634775504,0.686538752734375,0.23247566642462875,0.20117066790334726
13631,1985,12,Kathmandu,4.04,-0.7610605871985767,-0.19934762630753886,1.015978690796569,0.6932456045164755,0.23625219199423653,0.19905097171323732
13632,1986,1,Kathmandu,0.32,-1.459821815278843,-1.4767844394384737,0.40560008629370237,0.6923215524545845,0.1948407846061059,0.19305689704087062
13633,1986,2,Kathmandu,14.25,-0.29280370870247185,-0.9302494361395328,-0.07942525380690146,0.6553204094262944,0.2273307380278277,0.19183215067494747
13634,1986,3,Kathmandu,3.31,-0.825561123773291,-0.9472301788463513,-0.8804507757420739,0.5701070687757207,0.2331093403192222,0.1891177135731518
13635,1986,4,Kathmandu,14.39,-0.2886712033781951,-0.6870612167236975,-1.4998281448110617,-0.1470643887451881,0.26491980526793185,0.18969178308038556
13636,1986,5,Kathmandu,34.45,0.12322369181252152,-0.44045433894449104,-1.098587112121741,-0.6514746992678242,0.2712033596214795,0.1888539231312006
13637,1986,6,Kathmandu,153.4,1.1278915736276778,0.43280065273904633,-0.2504120562985844,-0.7257654115474519,0.5172754179082599,0.19460664929974555
13638,1986,7,Kathmandu,225.84,1.4868627276022481,1.0685944661714766,0.43409410326752246,-0.1959272208214668,0.3659891015175471,0.2260247038361098
13639,1986,8,Kathmandu,102.24,0.8033979523218245,1.2258152755612763,0.6357523682227367,0.09853460109800488,0.18197071882668403,0.041331895693598894
13640,1986,9,Kathmandu,37.96,0.1751415363301097,0.9481216962540375,0.7091672313789251,0.18801566193692262,-0.15783998896483634,-0.16935602048975854
13641,1986,10,Kathmandu,34.07,0.11737811300523934,0.3188787819458721,0.7495767563561019,0.27367324196855886,-0.2736346723958113,-0.13741531651369573
13642,1986,11,Kathmandu,0.34,-1.4455210288682796,-0.25846843742922604,0.6789574504823505,0.23875605674908096,-0.2726747632382816,-0.13683963190088813
13643,1986,12,Kathmandu,32.85,0.0982866320056133,-0.30046948818179803,0.4037652863206596,0.3122913357044827,-0.1925957445266278,-0.08569702210874044
13644,1987,1,Kathmandu,4.45,-0.7289850284436532,-0.6076353581392805,-0.2832493158360786,0.2878060631764527,-0.1813140088669688,-0.10815396456255927
13645,1987,2,Kathmandu,3.61,-0.797745357338874,-0.5661257404324697,-0.776860335005626,0.2101486695768421,-0.21047750228924686,-0.10295032088593406
13646,1987,3,Kathmandu,12.38,-0.3512673793479058,-0.8899295599764212,-0.9563720463472598,-0.18439337074553905,-0.18559702793300437,-0.0836607719769793
13647,1987,4,Kathmandu,10.16,-0.4304058387286914,-0.7803716397424738,-1.1648110652909063,-1.0017223629116871,-0.19717134786826665,-0.06800937261059307
13648,1987,5,Kathmandu,13.01,-0.330848818646878,-0.6356497800528285,-1.0480749677218848,-1.509948355684022,-0.25663489976317594,-0.09926189780811116
13649,1987,6,Kathmandu,34.6,0.12551836270954114,-0.3852200582900943,-1.0331482314669913,-1.5331066986468904,-0.6140253040953899,-0.11275948941003582
13650,1987,7,Kathmandu,215.27,1.4393741181219224,0.6476224486995124,-0.0038966094104986855,-0.6203069870821087,-0.648498867344977,-0.24941901069693875
13651,1987,8,Kathmandu,222.14,1.4703947219907578,1.2047184439003917,0.5784405537779779,0.08836365993388787,-0.2833384449690006,-0.17958610812930545
13652,1987,9,Kathmandu,162.32,1.1770720625690254,1.4701215323363497,0.8857490297494275,0.41397480687573723,0.04757872699978159,-0.19605264260577274
13653,1987,10,Kathmandu,93.49,0.7379484183414622,1.2179816225655689,1.0372856850504635,0.6145978268837934,0.19262838241158012,-0.1660775715167454
13654,1987,11,Kathmandu,0.04,-1.9046240702149255,0.6245258206478023,1.0144380869116134,0.6068568044423206,0.19191434064700894,-0.16600930206576048
13655,1987,12,Kathmandu,2.21,-0.9501201911887751,-0.09016268676368058,0.9562289188514008,0.5846740830195527,0.11803044102208164,-0.16913394840228993
13656,1988,1,Kathmandu,0.98,-1.17968707923897,-1.5754289696543529,0.5184482167102503,0.5644818200352142,0.10954053779926999,-0.16800671570375356
13657,1988,2,Kathmandu,2.29,-0.9394646638633563,-1.3987903473020902,-0.09746248456572414,0.5406945290339513,0.10630422984930255,-0.18848827598524062
13658,1988,3,Kathmandu,39.39,0.1953087879147053,-0.5449517889319594,-0.6280188266809925,0.5513513425505124,0.17180070237926764,-0.12705001436473576
13659,1988,4,Kathmandu,30.25,0.055817304884260885,-0.2619971652459551,-1.0593338716017646,0.10087510666773944,0.21956078710746757,-0.10036803446949007
13660,1988,5,Kathmandu,78.54,0.6160916326257565,0.20073154239288857,-0.5470984407834953,-0.3252231827979102,0.37011332047111106,-0.027196869254346476
13661,1988,6,Kathmandu,101.97,0.8014341611175444,0.4653703298212882,-0.12543849362357415,-0.5354659937635217,0.5173607672912802,-0.11269221369483584
13662,1988,7,Kathmandu,295.4,1.7705467093339151,1.2134381724145693,0.6662243855340647,0.09538311266013572,0.6838095121120052,0.0024761410766607653
13663,1988,8,Kathmandu,199.45,1.3655895840822292,1.4644814907437933,1.0445775732492957,0.5786202251113954,0.6375648475967931,0.157692372200705
13664,1988,9,Kathmandu,56.31,0.40195121884363216,1.3737028034372476,1.07390282610388,0.6947359948071709,0.4119295888289887,0.1862926620572995
13665,1988,10,Kathmandu,13.85,-0.3047862232688937,0.6693567053308004,1.0454850604227564,0.7216049328478025,0.2305973000023957,0.15476575130741013
13666,1988,11,Kathmandu,0.0,-inf,-0.27635523898263314,0.9035843061337545,0.716844272743402,0.23050334969908348,0.15423339737182884
13667,1988,12,Kathmandu,23.75,-0.06350090042299358,-0.6081600728992158,0.7512007765290742,0.6840955860892136,0.2806611504686407,0.1399574308476159
13668,1989,1,Kathmandu,24.3,-0.052530149766361466,-0.4836596460284556,0.08652014173835236,0.671527408937766,0.3340125347727902,0.1710293863791269
13669,1989,2,Kathmandu,8.05,-0.5195047654610165,-0.4011943946299531,-0.6972086931851229,0.5177133981919403,0.3470431326762212,0.17794506511510794
13670,1989,3,Kathmandu,7.76,-0.5331682104044566,-0.5760378135556747,-1.03738668383463,0.29588943584838046,0.27476807470987485,0.17074875747246504
13671,1989,4,Kathmandu,3.35,-0.821733560921785,-0.9178076361755625,-1.131652795270653,-0.5815259752173951,0.2118644454716433,0.16011648271727905
13672,1989,5,Kathmandu,61.25,0.4539375763247044,-0.25854845995933956,-0.6843170220224861,-1.2052592761757293,0.17069777641533912,0.23480555016844715
13673,1989,6,Kathmandu,67.57,0.5164236768900664,0.12091619566762411,-0.4559262604600747,-1.1443554154095117,0.08698076443594589,0.2850342329901784
13674,1989,7,Kathmandu,180.9,1.2743829715766104,0.7920620504080316,0.1204307512871746,-0.43582337202162696,-0.2114974862825467,0.23265823431838278
13675,1989,8,Kathmandu,118.23,0.9141776759323896,0.9498562167613491,0.4179924198287468,-0.06079266129141368,-0.4457703282374712,0.06982720634903973
13676,1989,9,Kathmandu,70.46,0.5436790249129153,0.9574280459176626,0.5654292373065318,0.07044391888396895,-0.4033704210825239,-0.0802250754514514
13677,1989,10,Kathmandu,10.58,-0.4144571775712698,0.4212305188715592,0.5816335250333964,0.03271655440562726,-0.4131051805560279,-0.22112848656269501
13678,1989,11,Kathmandu,1.47,-1.0684320388457804,-0.1811946917650975,0.44276421228143015,0.014387913332159774,-0.4087243292698162,-0.21865111015832397
13679,1989,12,Kathmandu,2.38,-0.9278486606381259,-1.0360523725494062,0.2765518419248583,-0.0007145541182384287,-0.47318020268763866,-0.21835671062546594
13680,1990,1,Kathmandu,0.0,-inf,-1.518178045456274,-0.31942126398408405,-0.010172351490442122,-0.5485783901747492,-0.2200541692122046
13681,1990,2,Kathmandu,21.1,-0.11918634546800919,-0.8289410418041263,-0.82461964042149,-0.12693043223820047,-0.5077985232457704,-0.18761252276455562
13682,1990,3,Kathmandu,11.18,-0.392516438688089,-0.6821656096458623,-1.3549629004700798,-0.30294539972100154,-0.4972229128096563,-0.23637688282727465
13683,1990,4,Kathmandu,5.44,-0.6605580947724063,-0.6065872210652323,-1.422935225129415,-0.9883267893147702,-0.49078238438871497,-0.27982015423107837
13684,1990,5,Kathmandu,13.38,-0.31921276565555395,-0.7168265884176255,-1.2739441910802691,-1.6006847049972004,-0.6427567007519559,-0.3965263827084644
13685,1990,6,Kathmandu,92.2,0.7279645686673087,0.004322006441915852,-0.6013537866308539,-1.4504401550657697,-0.5633710499540414,-0.41436548914382776
13686,1990,7,Kathmandu,359.1,1.9975396264205225,1.1882080635175898,0.56686979370189,-0.028900124924640336,-0.05365915772705594,-0.2996601872648621
13687,1990,8,Kathmandu,149.01,1.1030309570923131,1.47124367874529,0.8336630118211699,0.3565928372941307,0.02519291174333509,-0.390176080214179
13688,1990,9,Kathmandu,111.85,0.8712105745023144,1.5088796180143227,1.0199576111078936,0.606531033995202,0.12780987485191508,-0.2906362547863053
13689,1990,10,Kathmandu,18.06,-0.18995763932542675,0.6988453277961608,1.0421323445350283,0.6454570891422128,0.14596209674978033,-0.2832043601478691
13690,1990,11,Kathmandu,0.0,-inf,0.1091142421331975,1.0186144897181697,0.599919714554771,0.14240390141546058,-0.2832043601478691
13691,1990,12,Kathmandu,0.2,-1.5677767540215597,-0.9383223795114475,0.8489618766959441,0.5758956311596024,0.13711890179910927,-0.3249790395569113
13692,1991,1,Kathmandu,3.98,-0.7659784896018055,-1.4908931636348965,-0.023387355996509065,0.5726838546155539,0.1467602634696579,-0.36142634196392665
13693,1991,2,Kathmandu,0.23,-1.5361956771339713,-1.4729543831273992,-0.6507551613636602,0.5435690070062477,0.09583434515787556,-0.375554391171972
13694,1991,3,Kathmandu,6.58,-0.5933961285168743,-1.15112997942331,-1.6222630013723418,0.3450695843186804,0.08448488362305696,-0.3776912116807281
13695,1991,4,Kathmandu,2.59,-0.902128339021074,-1.203744716392514,-2.0045853935780076,-0.7574588373783189,0.07743004779668493,-0.3790681614944404
13696,1991,5,Kathmandu,28.79,0.03079157801879298,-0.6034530890878386,-1.4119318995159464,-1.3583260572809674,0.11536633300945309,-0.43839287407662186
13697,1991,6,Kathmandu,36.51,0.15412989701874785,-0.2951663738320759,-1.0291829589313148,-1.9239330126546648,-0.024241049583678807,-0.4961284099373829
13698,1991,7,Kathmandu,145.42,1.082357890646274,0.46521950412024926,-0.2504120562985844,-1.0697429836276988,-0.6410203816310363,-0.5632950999135725
13699,1991,8,Kathmandu,114.84,0.8915380144798031,0.7536368629922372,0.13779924102502888,-0.572777217216649,-0.7556701449131468,-0.5697827753909732
13700,1991,9,Kathmandu,83.11,0.6548608031870449,0.8872922741048578,0.34813394983929236,-0.28427477343879437,-0.8567033649053123,-0.5456367220703668
13701,1991,10,Kathmandu,2.76,-0.8825685363633499,0.4268546766263337,0.34857056722001994,-0.28822148970637046,-0.912386320416419,-0.5605430351642053
13702,1991,11,Kathmandu,0.13,-1.6625521951058306,-0.1562087432238881,0.27318641164881385,-0.28854534003891286,-0.9119073087067998,-0.5631039119499193
13703,1991,12,Kathmandu,21.12,-0.11874698136120537,-0.8189627511516011,0.23113148064556183,-0.2420025494015116,-0.8361279782142078,-0.5274643316262568
13704,1992,1,Kathmandu,0.96,-1.1851896672828777,-0.8536033004509133,-0.23941107540425513,-0.247166538514159,-0.8469111872611627,-0.525648641245084
13705,1992,2,Kathmandu,3.47,-0.8104757484645947,-0.7909308099867269,-0.7879816774315568,-0.3291537189755499,-0.8353444484028031,-0.5591487457345672
13706,1992,3,Kathmandu,0.37,-1.4254230820687537,-1.444296993276184,-1.6267169493999898,-0.4524958418506998,-0.8575662500453756,-0.5798547163589927
13707,1992,4,Kathmandu,1.23,-1.1180760330781654,-1.4256059170382338,-1.6558434891941554,-1.0512121817212647,-0.8624621792828658,-0.5879532386997073
13708,1992,5,Kathmandu,21.09,-0.11940614470036695,-0.8441529271983115,-1.335879610413386,-1.6135443584910782,-0.8903846034228655,-0.5731367513615543
13709,1992,6,Kathmandu,59.34,0.4341913610637753,-0.1873963360210978,-0.9660328913939915,-1.802230604811401,-0.8085823574553819,-0.6367436564483875
13710,1992,7,Kathmandu,126.18,0.9656886645297579,0.44961869371483265,-0.28418210428112817,-1.022029027489791,-0.8773230075854039,-1.1271665082573108
13711,1992,8,Kathmandu,116.17,0.9004707022837378,0.7683609569582915,0.10692655107623625,-0.5326299228114659,-0.8725032717307674,-1.202913875844286
13712,1992,9,Kathmandu,88.29,0.697130645984393,0.8520027772066485,0.35080313664964513,-0.30033715614627887,-0.8538294618427584,-1.258449617635276
13713,1992,10,Kathmandu,47.6,0.3020269272478478,0.6119004808711807,0.4655202343043165,-0.15387006202315906,-0.6982648422327363,-1.1889792015725693
13714,1992,11,Kathmandu,7.45,-0.5482346392625714,0.17726338151495546,0.4326080544941781,-0.1418468137579673,-0.6738315592336881,-1.1717083347529413
13715,1992,12,Kathmandu,3.47,-0.8104757484645947,-0.37815852564262453,0.2903136432976468,-0.13253022998985708,-0.7331847928602002,-1.1641586208654777
13716,1993,1,Kathmandu,7.01,-0.5705095901786498,-0.9460494016280347,-0.06750134977550884,-0.11527035716244037,-0.7126697980875595,-1.1571797038758027
13717,1993,2,Kathmandu,1.54,-1.055276268582936,-1.1090768456025333,-0.5384522451485235,-0.1742397135090031,-0.719194654324846,-1.154167362777467
13718,1993,3,Kathmandu,34.0,0.11629617264079367,-0.5462628872704807,-0.8582607848544479,-0.2532982147144316,-0.608010219507586,-1.0917868628966947
13719,1993,4,Kathmandu,18.86,-0.17051023444797128,-0.4178271437687563,-1.0843707367962918,-0.629134539324421,-0.5517316407493728,-1.0553618443538457
13720,1993,5,Kathmandu,58.08,0.42092529998394257,0.003852275442673982,-0.7168611659080383,-0.8705386167492262,-0.4377144643528214,-0.9908453663433269
13721,1993,6,Kathmandu,92.76,0.7323098330551836,0.29910578089925566,-0.2818717239538497,-0.8507012590812918,-0.33900945105555885,-0.8705344670341646
13722,1993,7,Kathmandu,162.01,1.1753914538149997,0.801192855095358,0.23077122815310827,-0.4072094828634073,-0.23726624601766846,-0.8359005281726172
13723,1993,8,Kathmandu,70.63,0.5452585808694663,0.8372234851411552,0.4112896033813286,-0.2010055365544392,-0.36729203294119067,-0.9290396356870666
13724,1993,9,Kathmandu,89.92,0.7100918084049281,0.8291493432111178,0.543902707481869,0.051111759476765814,-0.3625222270042962,-0.9145144698573185
13725,1993,10,Kathmandu,5.64,-0.6479943698108551,0.2836703588586437,0.5134875870935086,0.04734043672895586,-0.4882908213238493,-0.908391582807023
13726,1993,11,Kathmandu,2.05,-0.9724550285853363,-0.0780436481855962,0.3780328041659425,0.04874512203199104,-0.5049491372890526,-0.904316191022312
13727,1993,12,Kathmandu,0.0,-inf,-1.2782499852164695,0.12451699758831712,-0.046958801505331764,-0.5157136439869692,-0.9494356600419593
13728,1994,1,Kathmandu,16.16,-0.2389193528412139,-0.939485843320492,-0.40034258706419545,-0.05474547800247613,-0.4874301264281368,-0.9168987790748848
13729,1994,2,Kathmandu,2.22,-0.9487704914382188,-0.9355405370309187,-0.7596907196081304,-0.2227314231816603,-0.4853411187804922,-0.9195619519343006
13730,1994,3,Kathmandu,3.96,-0.7676314644477091,-0.8510278342674955,-1.6043807733039348,-0.5228660235757682,-0.579371510743033,-0.9119193083390095
13731,1994,4,Kathmandu,1.31,-1.1006622624427207,-1.2878519564126425,-1.6873560011962736,-1.2428766533388125,-0.6360477757010317,-0.9117492077527437
13732,1994,5,Kathmandu,21.54,-0.1095915935150267,-0.7689758363216032,-1.3744179505646503,-1.5517968077682551,-0.7585952288377537,-0.9107925613487617
13733,1994,6,Kathmandu,94.21,0.743481543839095,0.03911356023294506,-0.6225214344077039,-1.5218916283591863,-0.753607606296375,-0.837520563283499
13734,1994,7,Kathmandu,109.2,0.8528999363707124,0.5177108628562461,-0.20272085959994385,-0.9419287429236494,-0.942699564270332,-0.8729911638109578
13735,1994,8,Kathmandu,68.75,0.5276455677064587,0.6774989599081287,0.02816500223907162,-0.6566701711120719,-0.9497340854949898,-0.9741900425416232
13736,1994,9,Kathmandu,110.13,0.8593582527437417,0.7272384569979413,0.3323347330350577,-0.2668032268837096,-0.8752561400430019,-0.9271802913731183
13737,1994,10,Kathmandu,2.67,-0.8927928292388742,0.34965923079355166,0.33585938688965145,-0.31049613778793284,-0.8860465532641468,-1.0246663178469946
13738,1994,11,Kathmandu,0.96,-1.1851896672828777,0.020267135819608678,0.2816532234778927,-0.31462696695504316,-0.8900197377127402,-1.0390019117879152
13739,1994,12,Kathmandu,0.02,-2.0370487002563764,-1.5357140993648173,0.004886447517343558,-0.3276003791922505,-0.8899467717081364,-1.0466494986706758
13740,1995,1,Kathmandu,4.61,-0.7171282643148927,-1.39188810521016,-0.38814222523379416,-0.3167284960003704,-0.9324870497170675,-1.0519806842308148
13741,1995,2,Kathmandu,8.28,-0.508945717354686,-1.080814106589723,-0.694793645058769,-0.3607855402459722,-0.9100659157779237,-1.0370321041997026
13742,1995,3,Kathmandu,5.57,-0.6523496706602506,-0.9336941184145483,-1.7653356008715597,-0.6851204197319064,-0.9041469491125168,-1.10058236908578
13743,1995,4,Kathmandu,1.91,-0.9932528177715401,-0.9999501973037925,-1.7831680333685784,-1.1818192076812863,-0.9019451354971918,-1.1391043963537995
13744,1995,5,Kathmandu,11.22,-0.3910869022177769,-0.9281933752295557,-1.5765231657341578,-1.5338020472067946,-0.9401233546722719,-1.2482129786167206
13745,1995,6,Kathmandu,132.27,1.0037658196909682,0.1873180766095791,-0.4962227027043615,-1.387865672053266,-0.8024319736887019,-1.1559606116073708
13746,1995,7,Kathmandu,158.83,1.1580351600108387,0.7702350951636878,0.08780413774177126,-0.631931253175743,-0.6344796373659829,-1.1632824988026258
13747,1995,8,Kathmandu,184.19,1.290963146494517,1.2120549287788434,0.5478429918850829,-0.02704561230546525,-0.28384868877672104,-0.9120043620424348
13748,1995,9,Kathmandu,44.91,0.2686003709180358,1.0046252189544131,0.635103377455974,0.09732302194345038,-0.47580947773188287,-1.009189992163222
13749,1995,10,Kathmandu,13.12,-0.32736290690694514,0.5785258958429897,0.6591941667924508,0.12012384442544208,-0.44404834636009005,-0.9928298850637941
13750,1995,11,Kathmandu,24.79,-0.042910356101109284,-0.1789445088753906,0.6879285769245524,0.16370460267525486,-0.3730981424477338,-0.9436101428437792
13751,1995,12,Kathmandu,10.68,-0.41073358093448176,-0.4778130123268924,0.4117340283167717,0.17702358992790646,-0.34199468888050105,-0.9207557776982155
13752,1996,1,Kathmandu,29.87,0.04939016934810153,-0.3168619307990318,0.055286918747385,0.2485489662308699,-0.2697689739311057,-0.8916563271453742
13753,1996,2,Kathmandu,13.13,-0.3270471326204377,-0.4249897498455921,-0.6385446930953967,0.25335445343883145,-0.25612998941101633,-0.8686879351125512
13754,1996,3,Kathmandu,0.29,-1.4828537837145075,-0.5374922911515513,-0.9245507480080009,-0.1057463609541238,-0.27098167389103983,-0.8763958571338334
13755,1996,4,Kathmandu,28.72,0.02956862351928734,-0.5511727311925103,-0.8146628707462682,-0.5334766034874174,-0.19643104081142598,-0.8192695790775171
13756,1996,5,Kathmandu,17.15,-0.21289110423721244,-0.5045249383683104,-0.8668626700589782,-1.2960763486796452,-0.1802239028188023,-0.8283511028083951
13757,1996,6,Kathmandu,98.83,0.7783433000574548,0.18391259133952845,-0.3843834507305098,-1.0088999062912778,-0.27295705250098656,-0.818794484319379
13758,1996,7,Kathmandu,134.17,1.0154172200890779,0.6054904131869446,0.006701098247574866,-0.5045062131010452,-0.3435321463853785,-0.7676251555411323
13759,1996,8,Kathmandu,195.62,1.347196514150788,1.1045289588344256,0.503569056984048,0.03357624968882819,-0.310578886777974,-0.5192258459289625
13760,1996,9,Kathmandu,72.24,0.560092386777279,1.0399598558022078,0.6638627596380977,0.19797644378124082,-0.23345421731257152,-0.5914988584327695
